product_tier,make_name,price,first_zip_digit,search_views,detail_views,stock_days,ctr,live_days,first_registration_age
Basic,Ford,1490,3,4468.0,52.0,68,0.011638316920322292,216,19
Basic,Mercedes-Benz,65750,3,355.0,32.0,10,0.0856338028169014,10,7
Basic,Opel,3850,4,158.0,18.0,2,0.11392405063291139,3,17
Basic,Opel,4900,7,100.0,4.0,4,0.04,4,17
Basic,Skoda,9950,5,769.0,46.0,35,0.05981794538361508,36,13
Basic,Volkswagen,14950,2,1533.0,180.0,42,0.11741682974559686,130,11
Basic,Fiat,7248,3,3119.0,75.0,82,0.02404616864379609,82,10
Basic,Peugeot,6399,8,3157.0,64.0,64,0.020272410516312955,447,10
Basic,Ford,9990,5,1668.0,89.0,70,0.053357314148681056,71,12
Basic,Citroen,10940,5,11248.0,646.0,111,0.057432432432432436,286,12
Basic,Volvo,55400,5,7715.0,471.0,39,0.061049902786779,187,8
Basic,Opel,6400,7,1528.0,41.0,53,0.026832460732984294,83,14
Basic,Renault,1992,6,1740.0,66.0,28,0.03793103448275862,28,32
Basic,Nissan,25650,5,394.0,17.0,62,0.04314720812182741,62,6
Basic,Renault,2950,4,4197.0,146.0,111,0.03478675244222063,111,17
Basic,Audi,2250,9,906.0,83.0,7,0.09161147902869757,7,22
Basic,Skoda,10685,9,647.0,22.0,82,0.03400309119010819,228,10
Basic,Iveco,11950,9,284.0,16.0,12,0.05352112676056338,101,17
Basic,Mazda,9900,5,5454.0,185.0,27,0.03392005867253392,85,10
Basic,Skoda,14250,5,276.0,0.0,8,0.0,8,7
Basic,Dacia,9950,1,193.0,6.0,6,0.031088082901554404,6,13
Basic,Hyundai,3250,6,1374.0,100.0,8,0.07278020378457059,244,15
Basic,Volvo,15400,5,1596.0,63.0,55,0.039473684210526314,55,11
Basic,Volkswagen,11400,3,128.0,7.0,5,0.051953124999999996,153,9
Basic,BMW,4950,3,3805.0,192.0,25,0.05045992115637319,25,19
Basic,Toyota,12899,4,303.0,5.0,74,0.0165016501650165,133,6
Basic,Toyota,3980,5,1032.0,28.0,2,0.027131782945736434,3,19
Basic,Toyota,4950,8,242.0,6.0,2,0.024793388429752067,3,13
Basic,Ford,7750,5,4.0,2.0,1,0.5,30,14
Premium,Suzuki,8900,7,20126.0,667.0,45,0.03314121037463977,163,11
Basic,Saab,13950,8,1345.0,49.0,39,0.036431226765799254,10,13
Basic,Volkswagen,8750,7,1187.0,58.0,25,0.04886267902274642,25,11
Premium,Renault,7990,5,1878.0,46.0,70,0.024494142705005325,70,12
Basic,Kia,3249,3,6528.0,255.0,29,0.0390625,29,18
Basic,Volkswagen,2950,7,5280.0,141.0,46,0.02536931818181818,194,19
Premium,Mitsubishi,2393,8,5428.0,54.0,7,0.009948415622697125,8,16
Basic,Hyundai,2748,7,2110.0,38.0,58,0.01800947867298578,59,20
Basic,Opel,6400,9,2288.0,128.0,27,0.055944055944055944,27,14
Basic,Volvo,30945,8,225.0,24.0,10,0.10666666666666667,10,10
Basic,Volvo,13995,3,288.0,17.0,27,0.059027777777777776,27,11
Basic,BMW,23700,1,51.0,3.0,1,0.058823529411764705,1,7
Basic,Mercedes-Benz,41950,5,594.0,5.0,21,0.008417508417508417,139,7
Basic,Peugeot,950,5,681.0,68.0,5,0.09985315712187959,64,22
Basic,Mitsubishi,5995,3,2925.0,136.0,57,0.046495726495726496,57,17
Basic,Volkswagen,113,8,133.0,6.0,9,0.04285714285714285,39,13
Basic,Citroen,7945,5,283.0,37.0,5,0.13074204946996468,5,16
Premium,BMW,15900,1,15001.0,406.0,36,0.027064862342510498,36,11
Basic,SEAT,13250,3,956.0,18.0,93,0.01882845188284519,93,8
Basic,MINI,36950,3,600.0,31.0,24,0.04908333333333333,24,8
Basic,Volvo,11700,5,874.0,183.0,17,0.20938215102974828,75,10
Basic,Renault,4950,5,170.0,42.0,5,0.24705882352941178,153,17
Basic,BMW,21600,8,2646.0,141.0,32,0.05328798185941043,32,10
Basic,BMW,21440,2,4931.0,527.0,54,0.1068748732508619,54,10
Basic,Mercedes-Benz,28450,6,6287.0,400.0,71,0.06044218228089709,70,8
Basic,Opel,11450,5,3718.0,284.0,94,0.07638515330823023,6,11
Basic,MINI,49950,5,2144.0,74.0,45,0.03451492537313433,74,6
Basic,MINI,18550,5,279.0,19.0,23,0.06810035842293907,23,12
Basic,Renault,13950,4,168.0,15.0,9,0.08928571428571429,9,9
Basic,Peugeot,1500,8,191.0,5.0,1,0.02617801047120419,1,21
Basic,Volvo,999,7,16374.0,476.0,53,0.026236106021741784,111,22
Basic,Mazda,8900,6,861.0,9.0,35,0.009930313588850175,35,12
Basic,Mazda,4450,3,738.0,75.0,15,0.1016260162601626,103,17
Basic,Mazda,35900,6,1120.0,61.0,23,0.054464285714285715,23,6
Basic,SEAT,3400,5,368.0,9.0,3,0.024456521739130436,61,14
Basic,Lexus,12950,2,117.0,10.0,2,0.0811965811965812,2,18
Premium,Kia,6950,2,656.0,37.0,7,0.05358231707317073,7,12
Basic,Toyota,31495,3,1642.0,42.0,14,0.025578562728380026,15,8
Basic,Toyota,10690,8,2389.0,58.0,69,0.024277940560904144,39,13
Basic,Renault,6975,8,452.0,12.0,13,0.02654867256637168,13,12
Basic,Kia,6850,3,178.0,4.0,4,0.02247191011235955,3,12
Basic,Renault,1450,3,501.0,16.0,3,0.030339321357285426,3,19
Basic,Renault,8445,7,239.0,5.0,31,0.02092050209205021,31,8
Basic,Nissan,29740,6,1320.0,113.0,36,0.0856060606060606,125,6
Basic,Volvo,500,2,3715.0,112.0,13,0.030148048452220726,42,27
Basic,BMW,79900,1,2311.0,123.0,55,0.053223712678494156,56,6
Basic,Opel,1850,7,36698.0,2008.0,126,0.05471687830399477,66,18
Basic,Volvo,1944,5,4144.0,120.0,34,0.02895752895752896,34,19
Basic,Toyota,3250,8,3254.0,238.0,36,0.07314074984634296,35,20
Basic,BMW,8850,9,5617.0,300.0,120,0.05340929321701976,119,23
Basic,Peugeot,10600,6,1471.0,45.0,66,0.030591434398368457,37,11
Basic,Renault,5745,2,1723.0,82.0,67,0.04759141033081834,97,14
Basic,Volkswagen,9750,4,242.0,8.0,3,0.03305785123966942,3,10
Basic,Porsche,54950,2,5344.0,284.0,104,0.0531437125748503,192,18
Basic,Hyundai,13499,6,2314.0,115.0,34,0.04969749351771824,62,8
Basic,Peugeot,15880,6,58.0,2.0,14,0.034482758620689655,44,6
Basic,Ford,8995,4,406.0,32.0,22,0.07881773399014778,110,11
Basic,Ford,13950,6,1194.0,58.0,71,0.046147403685092125,72,11
Basic,Mercedes-Benz,2995,2,584.0,31.0,2,0.05042808219178082,2,21
Basic,Volvo,16799,4,2694.0,309.0,68,0.11469933184855234,68,12
Basic,Opel,22950,5,78.0,4.0,4,0.04871794871794871,5,7
Basic,Kia,15445,7,215.0,6.0,24,0.026511627906976743,24,9
Basic,Peugeot,19940,6,520.0,17.0,54,0.032692307692307694,53,7
Basic,Ford,4999,3,1166.0,93.0,32,0.07577186963979417,32,17
Basic,BMW,32940,3,942.0,44.0,24,0.04670912951167728,24,8
Basic,Renault,375,7,263.0,21.0,1,0.07984790874524715,1,23
Basic,Peugeot,3749,5,527.0,13.0,24,0.024667931688804556,24,18
Basic,BMW,5400,7,479.0,4.0,2,0.008350730688935281,61,15
Basic,Citroen,10500,5,3913.0,56.0,62,0.013595706618962432,2,12
Basic,Volkswagen,18950,5,268.0,28.0,34,0.1044776119402985,92,7
Basic,Mitsubishi,595,3,1420.0,90.0,6,0.06338028169014084,6,21
Basic,Hyundai,6950,2,194.0,15.0,2,0.07731958762886598,61,10
Basic,Volkswagen,9250,9,1988.0,30.0,121,0.014336016096579475,326,9
Basic,Audi,129840,6,16562.0,473.0,73,0.028559352735176912,132,7
Basic,BMW,19990,3,618.0,45.0,13,0.07281553398058252,101,21
Basic,Kia,13850,6,2220.0,55.0,122,0.023536036036036035,122,12
Basic,Toyota,11440,5,917.0,41.0,22,0.04471101417666303,199,14
Basic,Skoda,14890,2,376.0,26.0,109,0.06914893617021277,109,7
Basic,Volkswagen,7950,3,201.0,7.0,7,0.03482587064676617,7,9
Basic,Audi,38850,5,48.0,1.0,0,0.019791666666666666,0,6
Basic,Opel,11540,2,505.0,5.0,54,0.009900990099009901,231,10
Basic,Ford,3250,2,381.0,7.0,7,0.01837270341207349,7,17
Basic,Mazda,7499,8,240.0,15.0,2,0.0625,2,16
Basic,Mercedes-Benz,6850,8,1799.0,117.0,41,0.06178432462479155,41,15
Basic,Opel,2950,6,997.0,140.0,36,0.1334002006018054,37,20
Basic,Opel,15700,3,636.0,31.0,44,0.04874213836477988,74,7
Basic,Renault,3850,5,654.0,14.0,6,0.020336391437308865,6,17
Basic,Volvo,15421,7,8202.0,355.0,100,0.043282126310655936,100,11
Basic,Peugeot,9990,4,1358.0,91.0,32,0.06365979381443299,32,9
Basic,Mercedes-Benz,7950,2,15590.0,357.0,74,0.02289929441949968,45,10
Basic,Kia,15995,1,416.0,14.0,62,0.031971153846153844,61,7
Basic,Volkswagen,10350,3,406.0,3.0,27,0.007389162561576354,115,11
Basic,MINI,10245,7,5485.0,188.0,33,0.032561531449407474,33,11
Basic,Opel,6950,2,274.0,12.0,3,0.041605839416058395,3,12
Basic,Volkswagen,5940,6,3706.0,183.0,26,0.04937938478143551,26,15
Basic,Volkswagen,27500,6,1484.0,98.0,35,0.0660377358490566,35,7
Basic,Renault,14440,5,250.0,11.0,14,0.044,15,10
Basic,Volkswagen,3250,3,3000.0,156.0,97,0.052,97,20
Basic,Volkswagen,35850,2,3759.0,43.0,46,0.011439212556530992,164,7
Basic,Ford,5980,4,93.0,12.0,6,0.12258064516129032,183,17
Basic,Honda,14900,2,2071.0,109.0,64,0.05263157894736842,64,10
Basic,Volkswagen,9900,4,324.0,6.0,9,0.018518518518518517,10,11
Basic,Mercedes-Benz,4800,5,1282.0,68.0,3,0.0530421216848674,3,14
Basic,Honda,6950,9,1193.0,33.0,38,0.027661357921207042,154,18
Basic,Renault,1900,2,2354.0,43.0,45,0.01826677994902294,45,20
Basic,Peugeot,13950,3,91.0,16.0,8,0.17582417582417584,7,9
Basic,Ford,21940,6,814.0,33.0,65,0.04054054054054054,65,6
Basic,Citroen,3285,7,118.0,6.0,1,0.05084745762711865,1,14
Basic,BMW,52875,4,762.0,22.0,35,0.028871391076115485,35,6
Basic,Renault,6450,7,43.0,0.0,1,0.0,2,10
Basic,Renault,6995,9,188.0,9.0,2,0.047872340425531915,92,14
Basic,Renault,11745,2,151.0,3.0,6,0.019867549668874173,6,9
Basic,Volkswagen,34990,2,1892.0,37.0,115,0.019556025369978858,290,6
Basic,Renault,2495,7,370.0,10.0,30,0.02702702702702703,1,20
Basic,Volkswagen,19400,9,3538.0,89.0,119,0.0227027981910684,119,8
Basic,Volkswagen,11450,8,1536.0,91.0,18,0.059244791666666664,107,13
Basic,Volkswagen,21840,6,200.0,8.0,9,0.04,8,8
Basic,Nissan,22450,3,518.0,24.0,94,0.04633204633204633,386,9
Basic,BMW,56950,7,1114.0,66.0,20,0.059245960502693,168,7
Basic,Volkswagen,7950,2,400.0,15.0,19,0.0375,19,10
Basic,BMW,27900,8,36.0,9.0,1,0.25,30,10
Basic,Aixam,8450,2,1910.0,68.0,65,0.0356020942408377,64,13
Basic,Opel,1499,7,10527.0,99.0,18,0.009404388714733543,17,18
Basic,BMW,41950,3,1476.0,35.0,25,0.023712737127371274,25,9
Basic,BMW,38800,8,1283.0,31.0,14,0.024162120031176928,163,9
Basic,Fiat,12750,7,259.0,1.0,21,0.003861003861003861,21,7
Basic,Nissan,1250,4,2404.0,40.0,67,0.016638935108153077,157,23
Basic,BMW,38900,1,2737.0,88.0,108,0.03215199123127512,256,7
Basic,Opel,29950,1,6514.0,130.0,109,0.01895916487565244,317,7
Basic,Daihatsu,850,6,87.0,2.0,0,0.022988505747126436,0,28
Basic,Opel,2250,7,69.0,7.0,0,0.10144927536231885,0,22
Basic,Toyota,6840,4,3502.0,132.0,64,0.03580810965162764,65,17
Basic,Porsche,19950,5,1780.0,155.0,11,0.08707865168539326,11,16
Premium,Volkswagen,1595,6,429.0,17.0,8,0.03764568764568764,244,22
Basic,BMW,2940,4,997.0,10.0,5,0.010030090270812437,5,19
Basic,BMW,2950,2,273.0,8.0,2,0.029304029304029304,61,21
Basic,Rolls-Royce,77500,3,5368.0,158.0,50,0.027961997019374067,50,53
Basic,Volkswagen,10950,5,731.0,15.0,20,0.02051983584131327,21,10
Basic,Audi,5700,3,498.0,15.0,40,0.0286144578313253,40,20
Basic,BMW,1950,3,4872.0,259.0,31,0.05316091954022988,31,24
Basic,Renault,7900,2,636.0,11.0,54,0.01729559748427673,54,9
Basic,Mitsubishi,32950,2,556.0,15.0,25,0.02697841726618705,26,9
Basic,Hyundai,750,8,2709.0,78.0,28,0.028792912513842746,28,22
Basic,Volkswagen,2195,3,938.0,20.0,27,0.021321961620469083,27,27
Basic,Tesla,41850,7,70023.0,1251.0,86,0.017865558459363353,174,11
Basic,Volkswagen,13250,7,492.0,9.0,44,0.018292682926829267,163,8
Basic,Peugeot,990,7,3361.0,59.0,100,0.017554299315679856,600,23
Premium,Volvo,12945,2,1518.0,92.0,6,0.06060606060606061,6,13
Basic,Toyota,10499,3,172.0,4.0,20,0.023255813953488372,19,7
Basic,Volkswagen,7250,4,40.0,3.0,2,0.07125,2,11
Basic,Audi,8750,5,794.0,60.0,6,0.07556675062972293,7,15
Basic,Nissan,9880,5,1808.0,126.0,51,0.06969026548672566,51,10
Basic,Fiat,9950,2,259.0,25.0,20,0.09652509652509653,20,11
Basic,Peugeot,21649,5,79.0,2.0,11,0.02531645569620253,188,7
Basic,Volvo,49400,7,2283.0,120.0,53,0.04993429697766097,258,8
Basic,Renault,18895,1,229.0,13.0,55,0.056768558951965066,55,6
Basic,Volkswagen,14950,4,313.0,57.0,9,0.18210862619808307,97,11
Basic,Opel,10200,4,604.0,19.0,18,0.03145695364238411,107,9
Basic,Peugeot,40777,3,350.0,21.0,9,0.06,127,6
Basic,Hyundai,5249,5,484.0,3.0,12,0.005888429752066116,130,18
Basic,Toyota,3990,6,431.0,8.0,5,0.018561484918793503,5,15
Basic,Suzuki,12950,7,1246.0,34.0,106,0.027287319422150885,107,7
Basic,Citroen,5750,3,6923.0,131.0,60,0.018922432471471906,60,13
Basic,Volvo,24900,8,1464.0,153.0,26,0.0992827868852459,26,9
Premium,Mercedes-Benz,13409,2,15026.0,878.0,56,0.058432051111406896,85,19
Basic,Toyota,5885,4,340.0,6.0,14,0.01764705882352941,44,13
Basic,Ford,3795,1,269.0,38.0,3,0.1412639405204461,122,20
Basic,Mitsubishi,599,6,3176.0,90.0,50,0.028337531486146095,50,24
Basic,Kia,17740,6,3476.0,58.0,81,0.01668584579976985,81,10
Basic,Audi,5950,3,3633.0,184.0,47,0.05064684833470961,47,19
Basic,Mercedes-Benz,4950,7,4278.0,223.0,69,0.05212716222533895,246,38
Basic,Opel,4450,3,1103.0,50.0,38,0.04306436990027198,38,21
Premium,Renault,5750,9,11213.0,382.0,20,0.03406760010701864,20,11
Basic,Toyota,15900,1,5206.0,248.0,117,0.04525547445255474,117,10
Basic,Toyota,3950,5,1141.0,36.0,26,0.03155127081507449,203,20
Basic,Mercedes-Benz,19800,2,111.0,2.0,6,0.018018018018018018,214,11
Basic,Volvo,8495,2,245.0,75.0,6,0.29081632653061223,6,20
Basic,Peugeot,15425,2,3765.0,92.0,113,0.024435590969455512,54,8
Basic,Volkswagen,4999,2,8651.0,509.0,115,0.05883712865564675,204,18
Basic,BMW,19750,1,9625.0,618.0,74,0.06420779220779221,251,23
Basic,Land Rover,5850,7,689.0,56.0,3,0.08127721335268505,2,20
Basic,Mazda,19800,6,775.0,65.0,19,0.08387096774193549,19,9
Basic,Suzuki,5750,7,1769.0,93.0,54,0.05257207461842849,142,17
Basic,Peugeot,4499,8,3311.0,67.0,31,0.02023557837511326,31,16
Basic,Audi,20900,2,51.0,1.0,0,0.018627450980392157,0,10
Basic,Alfa Romeo,16495,3,10380.0,602.0,85,0.0579961464354528,290,11
Basic,Opel,2100,4,665.0,16.0,15,0.02406015037593985,15,20
Basic,Renault,7400,4,1418.0,65.0,8,0.045839210155148094,98,11
Basic,Volkswagen,19750,9,3069.0,170.0,45,0.05539263603779733,368,10
Basic,Ford,15660,3,497.0,6.0,44,0.012072434607645875,74,7
Basic,Volvo,6600,7,60.0,22.0,1,0.36666666666666664,1,13
Basic,Volkswagen,1690,2,5071.0,88.0,28,0.01735357917570499,29,25
Basic,Skoda,3850,2,2356.0,74.0,20,0.031409168081494056,19,14
Basic,Audi,49750,4,1138.0,83.0,19,0.07293497363796134,196,8
Basic,Volkswagen,3950,7,607.0,20.0,5,0.032948929159802305,5,17
Basic,Volvo,21900,7,487.0,23.0,35,0.04722792607802875,35,8
Premium,Mercedes-Benz,14900,7,15622.0,1267.0,24,0.07704839329151196,172,10
Basic,Audi,15495,2,184.0,15.0,2,0.08152173913043478,2,12
Basic,BMW,10950,1,33.0,1.0,4,0.030303030303030304,4,13
Basic,SEAT,4538,4,320.0,14.0,7,0.04375,7,17
Basic,Mazda,27994,1,2906.0,75.0,33,0.025808671713695802,62,8
Basic,Mercedes-Benz,31950,6,340.0,6.0,48,0.01764705882352941,49,7
Basic,Peugeot,6900,2,108.0,0.0,2,0.0,2,9
Basic,Volvo,51945,4,8067.0,423.0,74,0.05243584975827445,74,6
Basic,Volkswagen,8750,1,889.0,88.0,10,0.09898762654668167,10,14
Basic,Citroen,2450,7,12447.0,326.0,111,0.02619105005222142,111,18
Basic,Volkswagen,23450,7,452.0,15.0,34,0.03152654867256637,92,7
Basic,Skoda,17950,8,284.0,51.0,3,0.17059859154929577,3,8
Basic,Mercedes-Benz,7250,4,249.0,32.0,3,0.1285140562248996,3,15
Basic,Renault,8885,5,4424.0,225.0,75,0.05085895117540687,193,11
Basic,Volkswagen,3750,4,243.0,27.0,5,0.1111111111111111,5,20
Basic,Citroen,21500,8,682.0,51.0,21,0.0747800586510264,21,10
Basic,Peugeot,1750,9,985.0,33.0,7,0.03350253807106599,7,19
Basic,Peugeot,9349,5,340.0,15.0,18,0.04411764705882353,19,10
Basic,Ford,23849,8,454.0,4.0,61,0.00881057268722467,2,6
Basic,Mercedes-Benz,7950,4,3343.0,171.0,62,0.04859407717618905,2,25
Basic,Honda,9499,7,1264.0,25.0,18,0.01977848101265823,19,11
Basic,Volvo,43740,4,725.0,26.0,56,0.03586206896551724,27,6
Basic,Ford,2350,3,108.0,7.0,5,0.06481481481481481,5,20
Basic,Audi,6450,7,3541.0,371.0,45,0.10477266308952274,16,17
Basic,Land Rover,69950,3,978.0,47.0,2,0.04805725971370143,61,8
Basic,Toyota,10400,3,2354.0,54.0,63,0.022939677145284623,416,11
Basic,Volvo,7950,7,1097.0,19.0,44,0.01731996353691887,251,24
Basic,Opel,13990,3,4009.0,210.0,31,0.05238214018458468,31,11
Basic,Renault,9845,8,474.0,28.0,22,0.05907172995780591,22,11
Basic,Land Rover,1449,3,9773.0,454.0,19,0.046454517548347486,196,22
Basic,Volvo,25950,3,3765.0,313.0,97,0.08313413014608234,127,8
Basic,Ford,32950,7,1049.0,23.0,31,0.0219256434699714,1,6
Basic,Mercedes-Benz,8950,4,8234.0,216.0,98,0.026232693709011417,71,11
Basic,BMW,23450,1,1197.0,40.0,16,0.031746031746031744,164,11
Basic,Peugeot,2750,3,2962.0,72.0,118,0.024307900067521943,296,17
Basic,Jaguar,2950,3,2583.0,93.0,52,0.036004645760743324,22,25
Basic,Fiat,2445,6,5184.0,216.0,31,0.03958333333333333,32,20
Basic,Citroen,9820,2,2493.0,53.0,114,0.02125952667468913,259,6
Basic,Lexus,94950,1,3113.0,186.0,54,0.059749437841310635,54,6
Basic,Mercedes-Benz,26850,7,1786.0,36.0,61,0.018191489361702128,61,8
Basic,BMW,10650,5,4455.0,250.0,41,0.05064534231200898,218,18
Basic,Kia,12995,3,140.0,1.0,7,0.007142857142857143,214,9
Basic,Ford,20950,8,48.0,3.0,0,0.0625,0,6
Basic,Ford,12950,1,678.0,8.0,33,0.011799410029498525,33,6
Premium,Honda,15750,9,306.0,29.0,2,0.09477124183006536,61,17
Basic,Mercedes-Benz,17500,7,1587.0,28.0,110,0.017643352236925015,346,6
Basic,Fiat,8945,2,991.0,53.0,86,0.05348133198789102,350,9
Basic,Volvo,55470,5,601.0,32.0,30,0.05324459234608985,1,6
Basic,Ford,17695,4,323.0,5.0,71,0.014705882352941176,216,6
Basic,Opel,6350,6,134.0,5.0,11,0.03731343283582089,11,17
Basic,BMW,38888,5,555.0,26.0,7,0.04684684684684685,96,14
Basic,Mitsubishi,1650,3,5874.0,187.0,76,0.030243445692883893,281,17
Basic,Opel,8950,3,849.0,124.0,28,0.14605418138987045,28,13
Basic,Renault,6950,3,725.0,16.0,17,0.02096551724137931,47,14
Basic,Audi,16900,3,210.0,20.0,9,0.09047619047619046,9,11
Basic,Fiat,6900,9,1657.0,91.0,81,0.05217260108630054,170,11
Basic,Lexus,16250,3,224.0,7.0,2,0.03125,2,10
Basic,Renault,5900,7,903.0,55.0,77,0.06090808416389812,195,17
Basic,Lexus,29900,1,5763.0,198.0,94,0.03435710567412806,387,7
Basic,Citroen,4450,1,180.0,10.0,2,0.05555555555555555,2,13
Basic,Ford,7499,8,147.0,10.0,5,0.06802721088435375,6,11
Basic,MINI,16495,3,50.0,1.0,2,0.02,2,9
Basic,Opel,17611,6,2094.0,38.0,120,0.018147086914995225,266,7
Basic,SEAT,1999,9,1574.0,65.0,75,0.041296060991105464,45,22
Basic,Volkswagen,10750,9,1350.0,36.0,83,0.02666666666666667,228,10
Basic,Volkswagen,22950,5,982.0,40.0,24,0.04073319755600815,24,9
Basic,Renault,27950,7,65.0,12.0,1,0.18461538461538463,0,6
Basic,Nissan,14444,9,2283.0,79.0,34,0.0346035917652212,62,10
Basic,Nissan,11995,9,865.0,32.0,33,0.03699421965317919,33,13
Basic,Mitsubishi,9900,3,4235.0,186.0,125,0.043919716646989376,7,15
Basic,Renault,24950,3,1839.0,54.0,83,0.02936378466557912,172,7
Basic,Opel,11500,7,107.0,5.0,3,0.04439252336448598,3,9
Basic,BMW,20900,3,2624.0,107.0,14,0.040777439024390245,14,10
Basic,Renault,7900,2,4554.0,234.0,84,0.05138339920948617,84,11
Basic,Audi,15750,5,2153.0,39.0,118,0.018114259173246633,206,10
Basic,Mercedes-Benz,4000,6,175.0,29.0,0,0.1657142857142857,0,19
Basic,Ford,4950,7,993.0,22.0,5,0.022155085599194362,4,14
Basic,Mercedes-Benz,22995,5,526.0,17.0,22,0.03231939163498099,111,9
Basic,Toyota,8900,5,3192.0,103.0,26,0.03226817042606516,56,15
Basic,Skoda,12698,5,8103.0,377.0,119,0.04652597803282735,119,10
Basic,Audi,32950,7,23.0,1.0,0,0.043478260869565216,0,11
Basic,Peugeot,40899,5,126.0,3.0,3,0.022619047619047615,91,6
Basic,Volkswagen,29900,8,882.0,28.0,19,0.031746031746031744,48,6
Basic,Renault,16900,1,2202.0,70.0,82,0.03178928247048138,52,10
Basic,Kia,5750,3,3526.0,224.0,95,0.06352807714123652,95,13
Basic,Peugeot,34900,9,2314.0,104.0,90,0.0449438202247191,90,6
Basic,Opel,8940,5,6771.0,171.0,117,0.02525476295968099,117,9
Basic,Renault,8925,3,242.0,9.0,21,0.0371900826446281,51,9
Basic,Kia,26250,3,289.0,17.0,5,0.058823529411764705,5,6
Basic,Peugeot,750,6,993.0,44.0,34,0.044310171198388724,93,26
Basic,Peugeot,999,8,120.0,6.0,1,0.05,1,23
Basic,Peugeot,10895,2,258.0,7.0,92,0.027131782945736434,92,10
Basic,Peugeot,1500,6,1892.0,60.0,19,0.03171247357293869,196,24
Basic,Citroen,590,3,1031.0,17.0,7,0.015664403491755574,7,21
Basic,Volkswagen,3795,3,724.0,70.0,5,0.09668508287292818,6,21
Basic,Toyota,10995,1,6101.0,262.0,124,0.04294377970824455,36,11
Basic,Ford,290,3,10991.0,181.0,27,0.01646801928850878,145,27
Basic,Kia,7440,7,746.0,18.0,86,0.024128686327077747,175,12
Basic,Renault,599,5,5971.0,135.0,78,0.022609278177859654,48,22
Basic,Opel,895,5,1606.0,70.0,6,0.043586550435865505,6,20
Basic,Volkswagen,18995,1,1623.0,105.0,100,0.06469500924214418,99,9
Basic,Mazda,34950,9,2359.0,84.0,61,0.03560830860534125,2,6
Basic,Volvo,14900,7,2813.0,54.0,40,0.019196587273373623,39,12
Basic,Citroen,10740,6,1093.0,26.0,30,0.023787740164684355,30,10
Basic,Toyota,7950,8,1371.0,49.0,31,0.03574033552151714,1,9
Basic,Mazda,490,3,1394.0,47.0,5,0.03371592539454806,183,26
Basic,Toyota,3945,5,927.0,41.0,4,0.04201725997842502,4,18
Basic,Renault,5950,6,5097.0,173.0,94,0.033941534235824994,64,14
Basic,Opel,2995,7,349.0,22.0,6,0.059885386819484236,153,20
Plus,Volvo,14950,7,3284.0,106.0,28,0.03227771010962241,28,16
Basic,Peugeot,23425,3,19216.0,528.0,78,0.027477102414654453,78,8
Basic,MINI,29950,8,4418.0,187.0,75,0.042326844726120416,75,9
Basic,Toyota,9549,6,1364.0,69.0,7,0.050586510263929615,7,21
Basic,Peugeot,29449,5,785.0,38.0,37,0.048407643312101914,184,8
Basic,Volkswagen,8900,5,720.0,17.0,12,0.02361111111111111,13,14
Basic,Mercedes-Benz,24950,5,2769.0,220.0,19,0.07547851209823041,19,10
Basic,Ford,1650,2,312.0,13.0,6,0.041666666666666664,183,20
Basic,Peugeot,500,5,2622.0,130.0,5,0.04710144927536232,6,27
Basic,Opel,17995,5,68.0,1.0,1,0.014705882352941176,1,8
Basic,Nissan,24950,3,284.0,53.0,12,0.18661971830985916,12,7
Basic,Mazda,3950,8,429.0,2.0,0,0.004662004662004662,0,18
Basic,Toyota,27950,2,14781.0,538.0,70,0.03639807861443745,186,12
Basic,Renault,1250,7,23339.0,1041.0,44,0.04237328077466901,44,13
Basic,Peugeot,4750,5,613.0,20.0,55,0.030995106035889067,56,13
Basic,Fiat,1190,3,682.0,19.0,21,0.02785923753665689,22,20
Basic,Volkswagen,6950,8,2129.0,126.0,101,0.05918271488961954,101,16
Basic,Renault,15745,9,73.0,1.0,6,0.0136986301369863,6,8
Basic,Toyota,12400,6,156.0,3.0,6,0.019230769230769232,183,12
Basic,Toyota,16200,3,2109.0,10.0,35,0.00474158368895211,65,11
Basic,Jeep,13950,2,1291.0,76.0,20,0.05886909372579396,137,23
Basic,Kia,25450,6,1588.0,48.0,15,0.030226700251889168,193,8
Basic,Porsche,36950,5,2783.0,129.0,71,0.04403521379805964,219,14
Basic,Peugeot,7500,9,2554.0,75.0,26,0.029365700861393892,203,8
Basic,Opel,4850,3,5295.0,172.0,48,0.032483474976392826,48,15
Basic,Abarth,30900,2,967.0,5.0,14,0.005170630816959669,14,7
Basic,Fiat,14340,6,300.0,6.0,22,0.02,22,6
Basic,Renault,18990,3,1022.0,27.0,18,0.026418786692759294,77,8
Basic,Renault,13500,6,2004.0,105.0,57,0.05239520958083832,233,11
Basic,BMW,4445,3,730.0,21.0,1,0.028767123287671233,1,18
Basic,Mitsubishi,17250,1,3527.0,56.0,66,0.01587751630280692,96,10
Basic,Opel,6999,3,1567.0,34.0,70,0.02169751116783663,70,15
Basic,Suzuki,17950,5,82.0,7.0,4,0.08109756097560976,4,6
Basic,SEAT,33945,5,242.0,17.0,5,0.06673553719008264,35,6
Basic,Kia,8950,7,2720.0,135.0,77,0.04963235294117647,107,12
Basic,Skoda,6950,3,1799.0,103.0,82,0.05725403001667593,171,13
Basic,Volkswagen,11945,4,1574.0,163.0,70,0.10355781448538755,188,9
